duplicate_group_id,event_id,source,similarity_reason,duplicate_type,canonical_record,keep_for_training,notes
GRP-02306,EVT-IMCA-1739,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02307,EVT-IMCA-1740,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02308,EVT-IMCA-1741,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02309,EVT-IMCA-1742,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02310,EVT-IMCA-1743,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02311,EVT-IMCA-1744,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02312,EVT-IMCA-1745,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02313,EVT-IMCA-1746,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02314,EVT-IMCA-1747,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02315,EVT-IMCA-1748,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02316,EVT-IMCA-1749,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02317,EVT-IMCA-1750,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02318,EVT-IMCA-1751,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02319,EVT-IMCA-1752,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02320,EVT-IMCA-1753,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02321,EVT-IMCA-1754,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02322,EVT-IMCA-1755,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02323,EVT-IMCA-1756,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02324,EVT-IMCA-1757,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02325,EVT-IMCA-1758,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02326,EVT-IMCA-1759,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02327,EVT-IMCA-1760,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02328,EVT-IMCA-1762,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02329,EVT-IMCA-1763,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02330,EVT-IMCA-1764,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02331,EVT-IMCA-1765,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02332,EVT-IMCA-1766,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02333,EVT-IMCA-1767,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02334,EVT-IMCA-1768,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02335,EVT-IMCA-1769,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02336,EVT-IMCA-1770,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02337,EVT-IMCA-1771,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02338,EVT-IMCA-1772,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02339,EVT-IMCA-1773,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02340,EVT-IMCA-1774,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02341,EVT-IMCA-1775,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02342,EVT-IMCA-1776,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02343,EVT-IMCA-1777,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02344,EVT-IMCA-1778,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02345,EVT-IMCA-1779,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02346,EVT-IMCA-1780,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02347,EVT-IMCA-1781,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02348,EVT-IMCA-1782,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02349,EVT-IMCA-1783,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02350,EVT-IMCA-1784,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02351,EVT-IMCA-1786,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02352,EVT-IMCA-1787,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02353,EVT-IMCA-1788,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02354,EVT-IMCA-1789,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02355,EVT-IMCA-1790,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02356,EVT-IMCA-1791,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02357,EVT-IMCA-1792,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02358,EVT-IMCA-1793,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02359,EVT-IMCA-1794,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02360,EVT-IMCA-1795,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02361,EVT-IMCA-1796,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02362,EVT-IMCA-1797,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02363,EVT-IMCA-1798,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02364,EVT-IMCA-1799,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02365,EVT-IMCA-1800,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02366,EVT-IMCA-1801,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02367,EVT-IMCA-1802,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02368,EVT-IMCA-1803,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02369,EVT-IMCA-1804,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02370,EVT-IMCA-1805,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02371,EVT-IMCA-1806,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02372,EVT-IMCA-1807,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02373,EVT-IMCA-1808,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02374,EVT-IMCA-1809,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02375,EVT-IMCA-1810,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02376,EVT-IMCA-1811,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02377,EVT-IMCA-1812,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02378,EVT-IMCA-1813,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
GRP-02379,EVT-IMCA-1814,International Marine Contractors Association (IMCA),Canonical unique fingerprint,CANONICAL,True,False,Grouped for zero-leakage cross-validation splitting.
