event_id,source_organization,document_id,url,reason,audit_status,possible_recovery,review_required
EVT-IMCA-1909,International Marine Contractors Association (IMCA),SRC-IMCA-1909,https://www.imca-int.com/resources/safety/safety-flashes/0510-water-ingress-to-bow-thruster-space/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1910,International Marine Contractors Association (IMCA),SRC-IMCA-1910,https://www.imca-int.com/resources/safety/safety-flashes/0510-diver-injury-during-air-cylinder-recharging/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1911,International Marine Contractors Association (IMCA),SRC-IMCA-1911,https://www.imca-int.com/resources/safety/safety-flashes/0510-near-miss-crane-wire-grease-and-headache-ball/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1912,International Marine Contractors Association (IMCA),SRC-IMCA-1912,https://www.imca-int.com/resources/safety/safety-flashes/0510-oxy-arc-umbilical-handling-winch-fire-on-deck/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1913,International Marine Contractors Association (IMCA),SRC-IMCA-1913,https://www.imca-int.com/resources/safety/safety-flashes/0610-third-degree-burn-sustained-during-rope-access-hot-work/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1914,International Marine Contractors Association (IMCA),SRC-IMCA-1914,https://www.imca-int.com/resources/safety/safety-flashes/0410-person-injured-by-mooring-lines/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1915,International Marine Contractors Association (IMCA),SRC-IMCA-1915,https://www.imca-int.com/resources/safety/safety-flashes/0410-high-potential-dropped-object-near-miss-antenna-fell-to-deck/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1916,International Marine Contractors Association (IMCA),SRC-IMCA-1916,https://www.imca-int.com/resources/safety/safety-flashes/0410-serious-shortcomings-with-hydrostatic-release-units/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1917,International Marine Contractors Association (IMCA),SRC-IMCA-1917,https://www.imca-int.com/resources/safety/safety-flashes/0410-failure-of-life-rafts-during-servicing/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1918,International Marine Contractors Association (IMCA),SRC-IMCA-1918,https://www.imca-int.com/resources/safety/safety-flashes/0410-co2-systems-safety-pins/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1919,International Marine Contractors Association (IMCA),SRC-IMCA-1919,https://www.imca-int.com/resources/safety/safety-flashes/0410-failure-of-fixed-high-expansion-foam/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1920,International Marine Contractors Association (IMCA),SRC-IMCA-1920,https://www.imca-int.com/resources/safety/safety-flashes/0310-incident-during-entry-to-diving-bell/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1921,International Marine Contractors Association (IMCA),SRC-IMCA-1921,https://www.imca-int.com/resources/safety/safety-flashes/0310-uncontrolled-ascent-loss-of-lift-bag-to-surface/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1922,International Marine Contractors Association (IMCA),SRC-IMCA-1922,https://www.imca-int.com/resources/safety/safety-flashes/0310-gangway-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1923,International Marine Contractors Association (IMCA),SRC-IMCA-1923,https://www.imca-int.com/resources/safety/safety-flashes/0310-missing-dangerous-goods-declaration/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1924,International Marine Contractors Association (IMCA),SRC-IMCA-1924,https://www.imca-int.com/resources/safety/safety-flashes/0210-crewman-received-440v-electric-shock/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1925,International Marine Contractors Association (IMCA),SRC-IMCA-1925,https://www.imca-int.com/resources/safety/safety-flashes/0210-near-miss-improper-use-of-fall-arrest-equipment-leads-to-fall/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1926,International Marine Contractors Association (IMCA),SRC-IMCA-1926,https://www.imca-int.com/resources/safety/safety-flashes/0210-failure-of-hose-reel-bearing-housing/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1927,International Marine Contractors Association (IMCA),SRC-IMCA-1927,https://www.imca-int.com/resources/safety/safety-flashes/0210-inadvertent-opening-of-circuit-breakers/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1928,International Marine Contractors Association (IMCA),SRC-IMCA-1928,https://www.imca-int.com/resources/safety/safety-flashes/0210-hole-burnt-in-vessel-deck-during-removal-of-sea-fastenings/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1929,International Marine Contractors Association (IMCA),SRC-IMCA-1929,https://www.imca-int.com/resources/safety/safety-flashes/0210-fatality-during-anchor-handling-operation/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1930,International Marine Contractors Association (IMCA),SRC-IMCA-1930,https://www.imca-int.com/resources/safety/safety-flashes/0110-diver-fouled-on-descending-load/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1931,International Marine Contractors Association (IMCA),SRC-IMCA-1931,https://www.imca-int.com/resources/safety/safety-flashes/0110-diver-falls-into-bell-maintenance-pit/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1932,International Marine Contractors Association (IMCA),SRC-IMCA-1932,https://www.imca-int.com/resources/safety/safety-flashes/0110-fatality-on-the-diving-support-vessel-wellservicer/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1933,International Marine Contractors Association (IMCA),SRC-IMCA-1933,https://www.imca-int.com/resources/safety/safety-flashes/0110-bail-out-whip-failures/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1934,International Marine Contractors Association (IMCA),SRC-IMCA-1934,https://www.imca-int.com/resources/safety/safety-flashes/1809-fatality-during-pressure-test/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1935,International Marine Contractors Association (IMCA),SRC-IMCA-1935,https://www.imca-int.com/resources/safety/safety-flashes/1809-fatal-incident-onboard-a-dive-support-vessel/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1936,International Marine Contractors Association (IMCA),SRC-IMCA-1936,https://www.imca-int.com/resources/safety/safety-flashes/1809-lost-time-injury-lti-to-leg/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1937,International Marine Contractors Association (IMCA),SRC-IMCA-1937,https://www.imca-int.com/resources/safety/safety-flashes/1809-loss-of-rov-dropped-object/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1938,International Marine Contractors Association (IMCA),SRC-IMCA-1938,https://www.imca-int.com/resources/safety/safety-flashes/1709-injury-during-personnel-transfer-capsule-operation/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1939,International Marine Contractors Association (IMCA),SRC-IMCA-1939,https://www.imca-int.com/resources/safety/safety-flashes/1709-loading-and-securing-of-containers/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1940,International Marine Contractors Association (IMCA),SRC-IMCA-1940,https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-unexpected-lowering-of-a-suspended-load/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1941,International Marine Contractors Association (IMCA),SRC-IMCA-1941,https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-loss-of-a-small-crane-cherry-picker-wire/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1942,International Marine Contractors Association (IMCA),SRC-IMCA-1942,https://www.imca-int.com/resources/safety/safety-flashes/1609-hand-injury-injection-of-hydraulic-fluid/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1943,International Marine Contractors Association (IMCA),SRC-IMCA-1943,https://www.imca-int.com/resources/safety/safety-flashes/1609-tumble-dryer-fire-onboard-a-vessel/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1944,International Marine Contractors Association (IMCA),SRC-IMCA-1944,https://www.imca-int.com/resources/safety/safety-flashes/1609-bell-bottom-door-hydraulic-operating-system-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1945,International Marine Contractors Association (IMCA),SRC-IMCA-1945,https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-rov-fuse-bolt-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
